x1,y1,z1,yaw1,pitch1,roll1,x2,y2,z2,yaw2,pitch2,roll2
0.17168092727661133,1.2304636240005493,-1.8196806907653809,-7.7520116541429385,6.376191175319788,37.42070172237349,-0.07706785202026367,0.6966480016708374,-0.4743001461029053,61.731257617982024,55.09155312934902,-125.7857739336376
0.1702737808227539,1.2342641353607178,-1.8186354637145996,-7.6786627885323515,6.469661543813576,38.15371616378999,-0.07889485359191895,0.6955091953277588,-0.47522616386413574,61.46561166745957,55.07968969682713,-125.52280400038728
0.17070484161376953,1.2372835874557495,-1.8170480728149414,-7.635879012582249,6.287774287313447,38.791447114596295,-0.07797026634216309,0.6959036588668823,-0.47506237030029297,61.64342068753914,55.21058167707309,-125.36821396181108
0.1719379425048828,1.2380672693252563,-1.816838264465332,-7.593460443298681,6.385088136477191,39.040248361807706,-0.07808208465576172,0.6966540813446045,-0.47356128692626953,61.56718455611343,54.97272746470697,-125.4132066061282
0.17312002182006836,1.2367123365402222,-1.818225383758545,-7.47866807106689,6.134570359889182,38.97687739717692,-0.07702255249023438,0.6980470418930054,-0.4734184741973877,61.05142871727044,54.442555418322,-124.98919786660774
0.1785717010498047,1.2349793910980225,-1.8191509246826172,-7.476962826685116,6.216744734148206,38.92031510507423,-0.07605743408203125,0.6998984813690186,-0.4713559150695801,61.33192483520457,54.19546095549543,-125.12697556660159
0.18573379516601562,1.2316129207611084,-1.8201451301574707,-7.3654336751653915,6.488790554614329,38.55273421470092,-0.0757303237915039,0.7008539438247681,-0.47222232818603516,61.22970658062583,53.726930431842234,-125.12775939479818
0.19335222244262695,1.2294466495513916,-1.820469856262207,-7.302080818561835,6.592911022340304,38.33194124209919,-0.07662677764892578,0.700376033782959,-0.47510457038879395,61.01767723212318,53.6125828557652,-124.85020573006891
0.19839191436767578,1.2292667627334595,-1.8200416564941406,-7.1542579846114345,6.565772530299106,38.132664640587535,-0.07500863075256348,0.6976751089096069,-0.4791452884674072,61.06061495776823,53.702075950768254,-124.99542007382402
0.20286846160888672,1.2301372289657593,-1.8186678886413574,-6.91277451906081,6.6144502145373005,37.976865960216756,-0.07441949844360352,0.6975517272949219,-0.4807424545288086,60.99896577743014,53.623162272654945,-125.11457384540651
0.20206570625305176,1.2295854091644287,-1.8178682327270508,-6.696540781443004,6.512592249366786,37.71123949273274,-0.07322835922241211,0.6989222764968872,-0.4799623489379883,61.41275178311609,53.775233898013894,-125.52497867527167
0.2009127140045166,1.227834939956665,-1.8157639503479004,-6.923335941247517,6.5823470936639685,37.527583419662655,-0.08501243591308594,0.7100777626037598,-0.4679114818572998,61.49017811905064,53.95446918773745,-125.36015764984302
0.2015998363494873,1.2267465591430664,-1.8120880126953125,-7.292014103530632,6.340432394674081,37.21158060354946,-0.08871078491210938,0.7159146070480347,-0.4622812271118164,60.75832304303238,53.423542327739476,-124.78726865429061
0.19856977462768555,1.2265818119049072,-1.8032541275024414,-7.7669006852196585,6.192809277374135,36.80773094925388,-0.08817100524902344,0.7235398292541504,-0.45682668685913086,60.26290227763935,53.07429688620777,-124.18386167565825
0.19023776054382324,1.232549786567688,-1.7866570949554443,-8.163457288166118,5.1456896659545315,36.12629147442638,-0.08810758590698242,0.7356876134872437,-0.44475555419921875,58.888282651344156,52.18081436003287,-122.79006363236253
0.176069974899292,1.2496649026870728,-1.7526931762695312,-8.675471593258557,4.297865814081955,36.29687227823572,-0.08687448501586914,0.7537069320678711,-0.41890573501586914,58.046223136307,51.85203183029857,-121.1067885619727
0.15466904640197754,1.278329610824585,-1.6975278854370117,-8.7120332926653,3.0574303199365396,36.04331973353416,-0.08654928207397461,0.7752871513366699,-0.37760400772094727,58.35546920639448,53.38265637780167,-119.9569736605028
0.12645816802978516,1.3146476745605469,-1.6091487407684326,-8.350785342213076,2.721884061868488,35.8595991570723,-0.08895230293273926,0.7992911338806152,-0.32206177711486816,58.697936273024574,56.117462382442206,-117.78980859117729
0.08809614181518555,1.349379539489746,-1.4793832302093506,-6.9880838878672025,3.7773918759865817,36.37443324554154,-0.07953619956970215,0.8283567428588867,-0.2559537887573242,59.25753020874491,58.07458127807503,-112.89120277839594
0.05054616928100586,1.3794982433319092,-1.300682544708252,-6.019320244292585,3.3551323106729636,38.52096462610514,-0.05048704147338867,0.8452075719833374,-0.18922638893127441,58.56108382715457,57.603204201172744,-103.78628861061253
0.018814563751220703,1.3840036392211914,-1.0754311084747314,-5.323143940072845,5.433306447837662,42.22493940966434,-0.024114608764648438,0.8536080121994019,-0.12749218940734863,58.85127507669329,54.74722214834434,-98.363035459389
-0.011565685272216797,1.347820520401001,-0.6994667053222656,-8.062478312759916,22.524219311683975,45.62448667509412,0.009123563766479492,0.8758838176727295,-0.08265101909637451,56.951159555253405,47.62387558868121,-90.38445903287838
-0.0002105236053466797,1.3452953100204468,-0.6256287097930908,-9.434799617922918,32.59861517318675,49.612212343554944,0.018427610397338867,0.8876211643218994,-0.07402825355529785,60.39527199545414,51.09943161027999,-91.50013888332234
0.0049991607666015625,1.3429920673370361,-0.6038484573364258,-10.028826487535664,35.44425933882971,49.23400915054273,0.009931802749633789,0.8926929235458374,-0.07914447784423828,59.32958335943572,50.78887632937275,-90.234604075548
-0.0003204345703125,1.3452672958374023,-0.5853080749511719,-11.004415270565968,36.1809638376053,53.06395213748749,0.00040268898010253906,0.8881572484970093,-0.08315145969390869,58.32647276951121,49.34330130203296,-88.35519173738804
-0.006371259689331055,1.3493326902389526,-0.578758716583252,-11.213969824795576,35.82848141428417,54.37429072493724,-0.017846107482910156,0.8797236680984497,-0.08142995834350586,56.07318692959051,48.018239623105245,-88.40821151706719
-0.009444236755371094,1.350997805595398,-0.577336311340332,-11.601294963447256,35.10255998078061,55.42199136823232,-0.030509233474731445,0.8730496168136597,-0.07886195182800293,54.71826601725597,46.70378628818723,-88.33255003972887
-0.009302616119384766,1.3499656915664673,-0.5758605003356934,-12.205570949660755,35.04294179541589,55.70651879507831,-0.040030479431152344,0.8696578741073608,-0.07474148273468018,53.85398224558654,46.373069948743904,-88.67972856189877
